EncID,PhotoFile,Ycoord,Xcoord,Date,Time,IndID,Distance,xzeb,yzeb
247,z20170802_135200_0136a.JPG,-25.6602,29.0091,2017-08-02,13:51:00,77,181,29.009,-25.6599
248,z20170802_135200_0136b.JPG,-25.6602,29.0091,2017-08-02,13:51:00,131,181,29.009,-25.6599
249,z20170802_140652_0146a.JPG,-25.663,29.0083,2017-08-02,14:06:00,132,0,29.0083,-25.663
250,z20170802_140841_0148a.JPG,-25.664,29.0078,2017-08-02,14:07:00,89,0,29.0078,-25.664
251,z20170802_141346_0149a.JPG,-25.6654,29.0069,2017-08-02,14:12:00,133,0,29.0069,-25.6654
252,z20170802_141349_0150a.JPG,-25.6654,29.0069,2017-08-02,14:12:00,134,0,29.0069,-25.6654
253,z20170802_141607_0155a.JPG,-25.6657,29.0066,2017-08-02,14:15:00,93,0,29.0066,-25.6657
254,z20170802_151716_0182a.JPG,-25.7041,29.0057,2017-08-02,15:16:00,135,130,29.0051,-25.7031
255,z20170802_151718_0183a.JPG,-25.7041,29.0057,2017-08-02,15:16:00,136,130,29.0051,-25.7031
256,z20170802_152421_0184a.JPG,-25.7055,29.0034,2017-08-02,15:23:00,53,168,29.0021,-25.7047
257,z20170802_152456_0186a.JPG,-25.7055,29.0034,2017-08-02,15:24:00,18,168,29.0021,-25.7047
258,z20170802_152512_0187a.JPG,-25.7055,29.0034,2017-08-02,15:24:00,32,168,29.0021,-25.7047
259,z20170802_152529_0188a.JPG,-25.7055,29.0034,2017-08-02,15:24:00,137,168,29.0021,-25.7047
260,z20170802_152535_0189a.JPG,-25.7055,29.0034,2017-08-02,15:24:00,29,168,29.0021,-25.7047
261,z20170802_152535_0189b.JPG,-25.7055,29.0034,2017-08-02,15:24:00,31,168,29.0021,-25.7047
262,z20170803_095311_0011a.JPG,-25.7111,28.9606,2017-08-03,09:52:00,138,116,28.9618,-25.711
263,z20170803_095744_0013a.JPG,-25.713,28.9611,2017-08-03,09:56:00,139,116,28.9621,-25.7125
264,z20170803_095824_0014a.JPG,-25.713,28.9611,2017-08-03,09:57:00,139,116,28.9621,-25.7125
265,z20170803_112757_0035a.JPG,-25.7124,28.9892,2017-08-03,11:24:00,140,160,28.9887,-25.711
266,z20170803_112828_0037a.JPG,-25.7123,28.9895,2017-08-03,11:27:00,12,160,28.9887,-25.711
267,z20170803_112837_0038a.JPG,-25.7123,28.9895,2017-08-03,11:27:00,48,160,28.9887,-25.711
268,z20170803_113158_0042a.JPG,-25.7123,28.9895,2017-08-03,11:31:00,141,160,28.9887,-25.711
269,z20170803_113158_0042b.JPG,-25.7123,28.9895,2017-08-03,11:31:00,142,160,28.9887,-25.711
270,z20170803_130156_0057b.JPG,-25.6919,29.0569,2017-08-03,13:01:00,143,62,29.0569,-25.6913
271,z20170803_130201_0058a.JPG,-25.6919,29.0569,2017-08-03,13:01:00,144,62,29.0569,-25.6913
272,z20170803_130204_0059a.JPG,-25.6919,29.0569,2017-08-03,13:01:00,145,62,29.0569,-25.6913
273,z20170803_130354_0061a.JPG,-25.6919,29.0577,2017-08-03,13:03:00,143,62,29.0577,-25.6913
274,z20170803_130425_0062a.JPG,-25.6918,29.0576,2017-08-03,13:03:00,145,62,29.0577,-25.6913
275,z20170803_131548_0064a.JPG,-25.6803,29.0488,2017-08-03,13:14:00,146,57,29.0486,-25.6808
276,z20170803_131629_0068a.JPG,-25.6803,29.0488,2017-08-03,13:15:37,147,132,29.0482,-25.6815
277,z20170803_131643_0070a.JPG,-25.6803,29.0488,2017-08-03,13:15:51,120,132,29.0482,-25.6815
278,z20170803_131643_0070b.JPG,-25.6803,29.0488,2017-08-03,13:15:51,147,132,29.0482,-25.6815
279,z20170803_131643_0070c.JPG,-25.6803,29.0488,2017-08-03,13:15:51,148,132,29.0482,-25.6815
280,z20170803_131643_0070d.JPG,-25.6803,29.0488,2017-08-03,13:15:51,149,132,29.0482,-25.6815
281,z20170803_131658_0071a.JPG,-25.6803,29.0488,2017-08-03,13:16:06,120,132,29.0482,-25.6815
282,z20170803_131729_0072a.JPG,-25.6803,29.0487,2017-08-03,13:16:37,150,132,29.0482,-25.6814
283,z20170803_131729_0072b.JPG,-25.6803,29.0487,2017-08-03,13:16:37,151,132,29.0482,-25.6814
284,z20170803_131735_0073a.JPG,-25.6803,29.0487,2017-08-03,13:16:43,152,132,29.0482,-25.6814
285,z20170803_131735_0073b.JPG,-25.6803,29.0487,2017-08-03,13:16:43,146,132,29.0482,-25.6814
286,z20170803_131735_0073c.JPG,-25.6803,29.0487,2017-08-03,13:16:43,150,132,29.0482,-25.6814
287,z20170803_131800_0074a.JPG,-25.6803,29.0487,2017-08-03,13:17:08,151,132,29.0482,-25.6814
288,z20170803_131819_0075a.JPG,-25.6803,29.0487,2017-08-03,13:17:27,153,132,29.0482,-25.6814
289,z20170803_132148_0077a.JPG,-25.6798,29.0474,2017-08-03,13:20:56,154,159,29.0471,-25.6812
290,z20170803_132148_0077b.JPG,-25.6798,29.0474,2017-08-03,13:20:56,155,159,29.0471,-25.6812
291,z20170803_132243_0079a.JPG,-25.6798,29.0474,2017-08-03,13:21:51,156,159,29.0471,-25.6812
292,z20170803_133259_0087a.JPG,-25.68,29.0415,2017-08-03,13:32:07,157,63,29.0412,-25.6805
293,z20170803_133301_0088a.JPG,-25.68,29.0415,2017-08-03,13:32:09,158,63,29.0412,-25.6805
294,z20170803_134227_0089a.JPG,-25.6772,29.0367,2017-08-03,13:41:48,159,42,29.0365,-25.6775
295,z20170803_134240_0090a.JPG,-25.6772,29.0367,2017-08-03,13:41:48,160,42,29.0365,-25.6775
296,z20170803_134253_0091a.JPG,-25.6772,29.0367,2017-08-03,13:42:01,159,42,29.0365,-25.6775
297,z20170803_134355_0093a.JPG,-25.6768,29.036,2017-08-03,13:43:03,159,42,29.0358,-25.6771
298,z20170803_134357_0094a.JPG,-25.6768,29.036,2017-08-03,13:43:05,161,42,29.0358,-25.6771
299,z20170803_134358_0095a.JPG,-25.6768,29.036,2017-08-03,13:43:05,160,42,29.0358,-25.6771
300,z20170803_134359_0096a.JPG,-25.6768,29.036,2017-08-03,13:43:07,159,42,29.0358,-25.6771
301,z20170803_134404_0097a.JPG,-25.6768,29.036,2017-08-03,13:43:12,162,42,29.0358,-25.6771
302,z20170803_134548_0102a.JPG,-25.6766,29.0358,2017-08-03,13:44:55,163,42,29.0356,-25.677
303,z20170803_135416_0114a.JPG,-25.6707,29.0252,2017-08-03,13:53:25,72,175,29.0243,-25.672
304,z20170803_140638_0124a.JPG,-25.666,29.0189,2017-08-03,14:05:46,164,46,29.0187,-25.6663
305,z20170803_140731_0125a.JPG,-25.666,29.0189,2017-08-03,14:06:39,133,46,29.0187,-25.6663
306,z20170803_140934_0128a.JPG,-25.6651,29.0179,2017-08-03,14:08:42,89,39,29.0176,-25.6654
307,z20170803_141030_0131a.JPG,-25.665,29.0177,2017-08-03,14:09:38,89,39,29.0175,-25.6653
308,z20170803_141030_0131b.JPG,-25.665,29.0177,2017-08-03,14:09:38,90,39,29.0175,-25.6653
309,z20170803_141257_0132a.JPG,-25.6628,29.0162,2017-08-03,14:12:05,165,108,29.0153,-25.6633
310,z20170803_141309_0135a.JPG,-25.6628,29.0162,2017-08-03,14:12:17,166,108,29.0153,-25.6633
311,z20170803_141327_0138a.JPG,-25.6628,29.0162,2017-08-03,14:12:35,125,108,29.0153,-25.6633
312,z20170803_141327_0138b.JPG,-25.6628,29.0162,2017-08-03,14:12:35,167,108,29.0153,-25.6633
313,z20170803_141359_0140a.JPG,-25.6628,29.0162,2017-08-03,14:13:07,123,108,29.0153,-25.6633
314,z20170803_141429_0141a.JPG,-25.6628,29.0162,2017-08-03,14:13:37,168,149,29.0149,-25.6635
315,z20170803_141441_0144a.JPG,-25.6628,29.0162,2017-08-03,14:13:49,168,149,29.0149,-25.6635
316,z20170803_141527_0145a.JPG,-25.6624,29.0161,2017-08-03,14:14:35,123,149,29.0147,-25.6629
317,z20170803_141612_0147a.JPG,-25.6618,29.0159,2017-08-03,14:15:21,80,149,29.0144,-25.6619
318,z20170803_141737_0150a.JPG,-25.6615,29.0159,2017-08-03,14:16:45,82,149,29.0144,-25.6615
319,z20170803_141737_0150b.JPG,-25.6615,29.0159,2017-08-03,14:16:45,86,149,29.0144,-25.6615
320,z20170803_141807_0152a.JPG,-25.6615,29.0159,2017-08-03,14:17:16,182,149,29.0144,-25.6615
321,z20170803_142219_0154a.JPG,-25.6585,29.0147,2017-08-03,12:21:28,128,49,29.0148,-25.6589
322,z20170803_142247_0155a.JPG,-25.6587,29.0142,2017-08-03,14:21:55,130,49,29.0142,-25.659
323,z20170803_142311_0156a.JPG,-25.6587,29.0141,2017-08-03,14:22:19,128,49,29.0142,-25.6591
324,z20170803_142325_0157a.JPG,-25.6587,29.0141,2017-08-03,14:22:33,130,49,29.0142,-25.6591
325,z20170803_142335_0158a.JPG,-25.6587,29.0141,2017-08-03,14:22:43,128,49,29.0142,-25.6591
326,z20170803_142515_0159a.JPG,-25.6593,29.0121,2017-08-03,14:24:23,169,103,29.0125,-25.6602
327,z20170803_143424_0168a.JPG,-25.6653,29.0069,2017-08-03,14:33:32,170,94,29.0076,-25.6658
328,z20170803_143757_0171a.JPG,-25.6662,29.0063,2017-08-03,14:37:05,171,154,29.0077,-25.6668
329,z20170803_143807_0173b.JPG,-25.6662,29.0063,2017-08-03,14:37:15,172,154,29.0077,-25.6668
330,z20170803_145945_0181a.JPG,-25.6746,29.009,2017-08-03,14:58:53,92,0,29.009,-25.6746
331,z20170803_145956_0182a.JPG,-25.6746,29.009,2017-08-03,14:59:04,173,0,29.009,-25.6746
332,z20170803_150013_0183a.JPG,-25.6745,29.009,2017-08-03,14:59:21,174,0,29.009,-25.6745
333,z20170803_150058_0184a.JPG,-25.6747,29.0091,2017-08-03,15:00:06,91,0,29.0091,-25.6747
334,z20170803_150122_0186a.JPG,-25.6749,29.0092,2017-08-03,15:00:30,175,0,29.0092,-25.6749
336,z20170803_152539_0195a.JPG,-25.7043,29.0012,2017-08-03,15:24:47,177,52,29.0012,-25.7038
337,z20170803_152541_0196a.JPG,-25.7043,29.0012,2017-08-03,15:24:48,178,52,29.0012,-25.7038
338,z20170803_152620_0197a.JPG,-25.7043,29.0017,2017-08-03,15:25:27,179,52,29.0018,-25.7038
339,z20170803_152620_0197b.JPG,-25.7043,29.0017,2017-08-03,15:25:27,180,52,29.0018,-25.7038
340,z20170803_152630_0198a.JPG,-25.7043,29.0017,2017-08-03,15:25:38,180,52,29.0018,-25.7038
341,z20170803_152634_0199a.JPG,-25.7043,29.0017,2017-08-03,15:25:42,179,52,29.0018,-25.7038
342,z20170803_152723_0201a.JPG,-25.7044,29.002,2017-08-03,15:26:31,181,52,29.002,-25.7039
343,z20170803_152751_0202a.JPG,-25.7044,29.002,2017-08-03,15:26:59,178,52,29.002,-25.7039
344,z20170803_152751_0202b.JPG,-25.7044,29.002,2017-08-03,15:26:59,179,52,29.002,-25.7039
345,z20170803_153522_0205a.JPG,-25.7088,28.9955,2017-08-03,15:34:30,32,0,28.9955,-25.7088
346,z20170803_153621_0210a.JPG,-25.7088,28.9955,2017-08-03,15:35:29,31,0,28.9955,-25.7088
347,z20170804_072224_0001a.JPG,-25.7002,28.9466,2017-08-04,07:22:00,109,108,28.9462,-25.6994
348,z20170804_072224_0001b.JPG,-25.7002,28.9466,2017-08-04,07:22:00,112,108,28.9462,-25.6994
349,z20170804_072224_0001c.JPG,-25.7002,28.9466,2017-08-04,07:22:00,108,108,28.9462,-25.6994
350,z20170804_072237_0002a.JPG,-25.7002,28.9466,2017-08-04,07:22:00,113,108,28.9462,-25.6994
351,z20170804_072240_0003a.JPG,-25.7002,28.9466,2017-08-04,07:22:00,111,108,28.9462,-25.6994
352,z20170804_072404_0006a.JPG,-25.7002,28.9466,2017-08-04,05:22:00,111,108,28.9462,-25.6994
353,z20170804_072404_0006b.JPG,-25.7002,28.9466,2017-08-04,07:22:00,113,108,28.9462,-25.6994
354,z20170804_083919_0016a.JPG,-25.6882,28.9455,2017-08-04,08:38:26,185,101,28.9447,-25.6887
355,z20170804_084924_0035a.JPG,-25.695,28.9424,2017-08-04,08:48:32,103,0,28.9424,-25.695
356,z20170804_084924_0035b.JPG,-25.695,28.9424,2017-08-04,08:48:32,106,0,28.9424,-25.695
357,z20170804_085020_0037a.JPG,-25.695,28.9424,2017-08-04,08:49:27,105,0,28.9424,-25.695
358,z20170804_085341_0038a.JPG,-25.6958,28.9418,2017-08-04,08:52:49,107,0,28.9418,-25.6958
359,z20170804_092349_0048a.JPG,-25.7123,28.9516,2017-08-04,09:22:56,186,102,28.951,-25.7115
360,z20170804_114257_0104a.JPG,-25.6918,29.0602,2017-08-04,11:42:04,187,113,29.0602,-25.6908
361,z20170804_114834_0106b.JPG,-25.692,29.055,2017-08-04,11:47:42,188,150,29.0553,-25.6933
362,z20170804_115456_0110a.JPG,-25.6878,29.0563,2017-08-04,11:54:04,190,85,29.057,-25.6875
363,z20170804_115650_0111a.JPG,-25.6878,29.0563,2017-08-04,11:55:58,191,85,29.057,-25.6875
364,z20170804_115659_0114a.JPG,-25.6878,29.0563,2017-08-04,11:56:06,190,85,29.057,-25.6875
365,z20170804_115710_0115a.JPG,-25.6878,29.0563,2017-08-04,11:56:17,192,85,29.057,-25.6875
366,z20170804_121247_0124a.JPG,-25.6802,29.0486,2017-08-04,12:11:55,149,158,29.0493,-25.679
367,z20170804_122315_0136a.JPG,-25.6796,29.0465,2017-08-04,12:22:22,193,158,29.0464,-25.681
368,z20170804_122315_0136b.JPG,-25.6796,29.0465,2017-08-04,12:22:22,162,158,29.0464,-25.681
369,z20170804_122638_0140a.JPG,-25.6795,29.0462,2017-08-04,12:25:46,160,57,29.0461,-25.68
370,z20170804_122725_0146a.JPG,-25.6795,29.0462,2017-08-04,10:26:32,161,57,29.0461,-25.68
371,z20170804_122735_0147a.JPG,-25.6795,29.0462,2017-08-04,12:26:42,160,57,29.0461,-25.68
372,z20170804_123129_0149a.JPG,-25.6793,29.0456,2017-08-04,12:30:37,67,110,29.0454,-25.6803
373,z20170804_123129_0149b.JPG,-25.6793,29.0456,2017-08-04,12:30:37,194,110,29.0454,-25.6803
374,z20170804_123129_0149c.JPG,-25.6793,29.0456,2017-08-04,12:30:37,71,110,29.0454,-25.6803
375,z20170804_123131_0150a.JPG,-25.6793,29.0456,2017-08-04,12:30:38,70,110,29.0454,-25.6803
376,z20170804_123152_0153a.JPG,-25.6793,29.0455,2017-08-04,12:30:59,121,110,29.0452,-25.6802
378,z20170804_131659_0166a.JPG,-25.6667,29.0195,2017-08-04,13:16:07,195,118,29.0189,-25.6674
379,z20170804_132011_0170a.JPG,-25.6664,29.0194,2017-08-04,13:19:18,196,118,29.0187,-25.6672
380,z20170804_132011_0170b.JPG,-25.6664,29.0194,2017-08-04,13:19:18,197,118,29.0187,-25.6672
381,z20170804_132103_0173a.JPG,-25.6662,29.0191,2017-08-04,13:20:10,198,50,29.0188,-25.6665
382,z20170804_132114_0174a.JPG,-25.6661,29.0189,2017-08-04,13:20:21,199,50,29.0186,-25.6664
383,z20170804_132148_0176a.JPG,-25.666,29.019,2017-08-04,13:20:56,195,118,29.0182,-25.6669
384,z20170804_132153_0177a.JPG,-25.666,29.019,2017-08-04,13:21:01,83,118,29.0182,-25.6669
385,z20170804_132627_0183a.JPG,-25.6654,29.0183,2017-08-04,13:25:35,200,40,29.018,-25.6657
386,z20170804_132641_0186a.JPG,-25.6654,29.0183,2017-08-04,13:25:48,198,40,29.018,-25.6657
387,z20170804_132642_0187a.JPG,-25.6654,29.0183,2017-08-04,13:25:50,92,40,29.018,-25.6657
388,z20170804_132809_0188a.JPG,-25.6652,29.018,2017-08-04,13:27:17,124,40,29.0177,-25.6655
389,z20170804_133013_0189a.JPG,-25.6651,29.0179,2017-08-04,13:29:20,91,114,29.0172,-25.6659
390,z20170804_133013_0189b.JPG,-25.6651,29.0179,2017-08-04,13:29:20,92,114,29.0172,-25.6659
391,z20170804_133347_0192a.JPG,-25.6647,29.0175,2017-08-04,13:32:54,201,114,29.0167,-25.6656
392,z20170804_133347_0192b.JPG,-25.6647,29.0175,2017-08-04,13:32:54,202,114,29.0167,-25.6656
393,z20170804_135012_0205a.JPG,-25.6597,29.0106,2017-08-04,13:49:20,127,0,29.0106,-25.6597
394,z20170804_135019_0206a.JPG,-25.6597,29.0106,2017-08-04,13:49:27,97,0,29.0106,-25.6597
395,z20170804_135037_0207a.JPG,-25.6597,29.0106,2017-08-04,13:49:45,131,0,29.0106,-25.6597
396,z20170804_135144_0208a.JPG,-25.66,29.0098,2017-08-04,13:50:52,131,0,29.0098,-25.66
397,z20170804_135145_0209a.JPG,-25.66,29.0098,2017-08-04,13:50:53,131,0,29.0098,-25.66
398,z20170804_135156_0212b.JPG,-25.66,29.0098,2017-08-04,13:51:04,77,0,29.0098,-25.66
399,z20170804_135203_0213a.JPG,-25.66,29.0098,2017-08-04,13:51:10,204,0,29.0098,-25.66
400,z20170804_135203_0213b.JPG,-25.66,29.0098,2017-08-04,13:51:10,205,0,29.0098,-25.66
401,z20170804_135418_0214a.JPG,-25.66,29.0098,2017-08-04,13:53:25,205,0,29.0098,-25.66
402,z20170804_135808_0216a.JPG,-25.6616,29.0084,2017-08-04,13:57:15,127,0,29.0084,-25.6616
403,z20170804_135823_0217a.JPG,-25.6616,29.0084,2017-08-04,13:57:30,206,0,29.0084,-25.6616
404,z20170804_135849_0218b.JPG,-25.6616,29.0084,2017-08-04,13:57:56,207,0,29.0084,-25.6616
405,z20170804_140423_0220a.JPG,-25.6666,29.0061,2017-08-04,14:03:30,208,111,29.0051,-25.6664
406,z20170804_141004_0221a.JPG,-25.6748,29.0092,2017-08-04,14:09:12,209,0,29.0092,-25.6748
407,z20170804_141107_0222a.JPG,-25.6759,29.0099,2017-08-04,14:10:15,210,0,29.0099,-25.6759
408,z20170804_141127_0225a.JPG,-25.6759,29.0099,2017-08-04,14:10:35,211,0,29.0099,-25.6759
409,z20170804_141406_0228a.JPG,-25.6762,29.0101,2017-08-04,14:13:14,212,0,29.0101,-25.6762
410,z20170804_141448_0229a.JPG,-25.6765,29.0102,2017-08-04,14:13:56,212,0,29.0102,-25.6765
411,z20170804_143025_0230a.JPG,-25.699,28.9919,2017-08-04,14:29:40,213,80,28.9912,-25.699
412,z20170804_143032_0232a.JPG,-25.699,28.9919,2017-08-04,14:29:40,214,80,28.9912,-25.699
413,z20170804_143121_0233a.JPG,-25.699,28.992,2017-08-04,14:30:29,215,80,28.9912,-25.699
414,z20170804_143959_0235a.JPG,-25.7043,29.0008,2017-08-04,14:39:07,216,111,29.0009,-25.7033
415,z20170804_144806_0236a.JPG,-25.7085,28.9979,2017-08-04,14:47:13,217,130,28.9985,-25.7096
416,z20170804_144828_0237a.JPG,-25.7085,28.9979,2017-08-04,14:47:36,218,130,28.9985,-25.7096
417,z20170804_144830_0238a.JPG,-25.7085,28.9979,2017-08-04,14:47:38,217,130,28.9985,-25.7096
418,z20170804_145200_0239a.JPG,-25.7087,28.9958,2017-08-04,14:51:08,219,0,28.9958,-25.7087
419,z20170804_145310_0240a.JPG,-25.7088,28.9954,2017-08-04,14:52:18,220,0,28.9954,-25.7088
420,z20170804_145310_0240b.JPG,-25.7088,28.9954,2017-08-04,14:52:18,219,0,28.9954,-25.7088
421,z20170804_145328_0241a.JPG,-25.7089,28.9952,2017-08-04,14:52:35,221,0,28.9952,-25.7089
422,z20170804_145335_0242a.JPG,-25.709,28.9952,2017-08-04,14:52:42,222,0,28.9952,-25.709
423,z20170804_145341_0243a.JPG,-25.709,28.9951,2017-08-04,14:52:49,223,0,28.9951,-25.709
424,z20170804_145341_0243b.JPG,-25.709,28.9951,2017-08-04,14:52:49,224,0,28.9951,-25.709
425,z20170804_145351_0244a.JPG,-25.709,28.9951,2017-08-04,14:52:58,179,0,28.9951,-25.709
426,z20170804_145359_0245a.JPG,-25.709,28.9951,2017-08-04,14:53:06,225,0,28.9951,-25.709
427,z20170804_145420_0246a.JPG,-25.709,28.9951,2017-08-04,14:53:28,226,0,28.9951,-25.709
428,z20170804_145505_0248a.JPG,-25.709,28.9952,2017-08-04,14:54:13,227,0,28.9952,-25.709
429,z20170804_145516_0250a.JPG,-25.709,28.9951,2017-08-04,14:54:23,180,0,28.9951,-25.709
430,z20170804_145633_0251a.JPG,-25.709,28.9951,2017-08-04,14:55:41,225,0,28.9951,-25.709
431,z20170804_145656_0252a.JPG,-25.709,28.9951,2017-08-04,14:56:03,29,0,28.9951,-25.709
432,z20170804_145718_0253a.JPG,-25.709,28.9951,2017-08-04,14:56:26,31,0,28.9951,-25.709
433,z20170804_145735_0254a.JPG,-25.709,28.9951,2017-08-04,14:56:42,228,0,28.9951,-25.709
434,z20170804_150151_0257a.JPG,-25.7119,28.9901,2017-08-04,15:00:59,13,0,28.9901,-25.7119
435,z20170804_150240_0259a.JPG,-25.712,28.9901,2017-08-04,15:01:48,116,0,28.9901,-25.712
436,z20170804_150353_0260a.JPG,-25.7123,28.9896,2017-08-04,15:03:01,49,0,28.9896,-25.7123
437,z20170804_150356_0261a.JPG,-25.7123,28.9896,2017-08-04,15:03:03,229,0,28.9896,-25.7123
438,z20170804_150456_0263a.JPG,-25.7123,28.9894,2017-08-04,15:04:04,19,0,28.9894,-25.7123
439,z20170804_150456_0263b.JPG,-25.7123,28.9894,2017-08-04,15:04:04,18,0,28.9894,-25.7123
440,z20170804_150648_0264a.JPG,-25.7124,28.9892,2017-08-04,15:05:55,48,0,28.9892,-25.7124
441,z20170804_150659_0265a.JPG,-25.7124,28.9892,2017-08-04,15:06:06,13,0,28.9892,-25.7124
442,z20170804_150749_0266a.JPG,-25.7126,28.9888,2017-08-04,15:06:57,230,0,28.9888,-25.7126
443,z20170804_150754_0268a.JPG,-25.7126,28.9888,2017-08-04,15:07:01,52,0,28.9888,-25.7126
444,z20170804_150808_0271a.JPG,-25.7126,28.9888,2017-08-04,15:07:16,231,0,28.9888,-25.7126
445,z20170804_150808_0271b.JPG,-25.7126,28.9888,2017-08-04,15:07:16,232,0,28.9888,-25.7126
446,z20170804_150824_0272a.JPG,-25.7126,28.9888,2017-08-04,15:07:32,51,0,28.9888,-25.7126
447,z20170804_150826_0273a.JPG,-25.7126,28.9888,2017-08-04,15:07:34,17,0,28.9888,-25.7126
448,z20170804_150828_0274a.JPG,-25.7126,28.9888,2017-08-04,15:07:36,52,0,28.9888,-25.7126
449,z20170804_151049_0275a.JPG,-25.7128,28.9883,2017-08-04,15:09:57,231,0,28.9883,-25.7128
450,z20170806_074222_0003a.JPG,-25.6796,28.9492,2017-08-06,07:41:29,36,52,28.949,-25.6801
451,z20170806_074257_0005a.JPG,-25.6796,28.9492,2017-08-06,07:42:04,37,52,28.949,-25.6801
452,z20170806_074344_0006a.JPG,-25.6794,28.9485,2017-08-06,07:42:51,39,52,28.9483,-25.6799
453,z20170806_080517_0025a.JPG,-25.6647,28.964,2017-08-06,08:04:24,233,82,28.964,-25.664
454,z20170806_110353_0101a.JPG,-25.6962,29.0539,2017-08-06,11:03:00,234,31,29.0534,-25.6962
455,z20170806_110358_0102a.JPG,-25.6962,29.0539,2017-08-06,11:03:05,188,31,29.0534,-25.6962
456,z20170806_111345_0118b.JPG,-25.6898,29.0561,2017-08-06,11:12:52,235,0,29.0561,-25.6898
457,z20170806_111425_0120a.JPG,-25.689,29.0564,2017-08-06,11:13:31,236,0,29.0564,-25.689
458,z20170806_111530_0121a.JPG,-25.6888,29.0564,2017-08-06,11:14:37,144,0,29.0564,-25.6888
459,z20170806_111530_0121b.JPG,-25.6888,29.0564,2017-08-06,11:14:37,118,0,29.0564,-25.6888
460,z20170806_111530_0121c.JPG,-25.6888,29.0564,2017-08-06,11:14:37,236,0,29.0564,-25.6888
461,z20170806_112748_0131a.JPG,-25.6796,29.0436,2017-08-06,11:26:55,68,102,29.0444,-25.6801
462,z20170806_112806_0134a.JPG,-25.6796,29.0436,2017-08-06,11:27:12,70,102,29.0444,-25.6801
463,z20170806_113154_0138a.JPG,-25.6798,29.0411,2017-08-06,11:31:01,237,102,29.0406,-25.6806
464,z20170806_113154_0138b.JPG,-25.6798,29.0411,2017-08-06,11:31:01,238,102,29.0406,-25.6806
465,z20170806_113157_0139a.JPG,-25.6798,29.0411,2017-08-06,11:31:04,239,102,29.0406,-25.6806
466,z20170806_113159_0140a.JPG,-25.6798,29.0411,2017-08-06,11:31:06,238,102,29.0406,-25.6806
467,z20170806_113205_0141a.JPG,-25.6798,29.0411,2017-08-06,11:31:12,198,102,29.0406,-25.6806
468,z20170806_113207_0142a.JPG,-25.6798,29.0411,2017-08-06,11:31:14,240,102,29.0406,-25.6806
469,z20170806_113220_0143a.JPG,-25.6798,29.0411,2017-08-06,11:31:27,199,102,29.0406,-25.6806
470,z20170806_113242_0145a.JPG,-25.6798,29.0411,2017-08-06,11:31:49,240,102,29.0406,-25.6806
471,z20170806_113242_0145b.JPG,-25.6798,29.0411,2017-08-06,11:31:49,239,102,29.0406,-25.6806
472,z20170806_113242_0145c.JPG,-25.6798,29.0411,2017-08-06,11:31:49,200,102,29.0406,-25.6806
473,z20170806_113326_0147a.JPG,-25.6798,29.0411,2017-08-06,11:32:33,200,102,29.0406,-25.6806
